,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
410,2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
411,2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M
412,2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
413,2023,SE,FT,Machine Learning Engineer,204600,USD,204600,US,0,US,M
414,2023,SE,FT,Machine Learning Engineer,126500,USD,126500,US,0,US,M
415,2023,SE,FT,Machine Learning Engineer,340000,USD,340000,US,0,US,M
416,2023,SE,FT,Machine Learning Engineer,212000,USD,212000,US,0,US,M
417,2023,SE,FT,Analytics Engineer,213600,USD,213600,US,0,US,M
418,2023,SE,FT,Analytics Engineer,142400,USD,142400,US,0,US,M
419,2023,SE,FT,Data Scientist,153600,USD,153600,US,0,US,M
420,2023,SE,FT,Data Scientist,106800,USD,106800,US,0,US,M
421,2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
422,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
423,2023,MI,FT,ML Engineer,125000,USD,125000,US,100,US,M
424,2023,MI,FT,ML Engineer,85000,USD,85000,US,100,US,M
425,2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M
426,2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
427,2023,SE,FT,Research Scientist,303050,USD,303050,US,0,US,M
428,2023,SE,FT,Research Scientist,202350,USD,202350,US,0,US,M
429,2023,SE,FT,Data Engineer,143000,USD,143000,US,0,US,M
430,2023,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
431,2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
432,2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
433,2023,SE,FT,Data Scientist,207900,USD,207900,US,0,US,M
434,2023,SE,FT,Data Scientist,158400,USD,158400,US,0,US,M
435,2023,SE,FT,Research Scientist,303050,USD,303050,US,0,US,M
436,2023,SE,FT,Research Scientist,202350,USD,202350,US,0,US,M
437,2023,SE,FT,Data Infrastructure Engineer,385000,USD,385000,US,0,US,M
438,2023,SE,FT,Data Infrastructure Engineer,200000,USD,200000,US,0,US,M
439,2023,SE,FT,Machine Learning Engineer,241300,USD,241300,US,0,US,M
440,2023,SE,FT,Machine Learning Engineer,211949,USD,211949,US,0,US,M
441,2023,SE,FT,Data Strategy Manager,115000,USD,115000,US,100,US,M
442,2023,SE,FT,Data Strategy Manager,90000,USD,90000,US,100,US,M
443,2023,MI,FT,Data Scientist,172200,USD,172200,US,100,US,M
444,2023,MI,FT,Data Scientist,131200,USD,131200,US,100,US,M
445,2023,EN,FT,Data Scientist,105000,USD,105000,US,0,US,M
446,2023,EN,FT,Data Scientist,70000,USD,70000,US,0,US,M
447,2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M
448,2023,SE,FT,Machine Learning Engineer,123800,USD,123800,US,100,US,M
449,2023,SE,FT,Data Scientist,240000,USD,240000,US,0,US,M
450,2023,SE,FT,Data Scientist,142500,USD,142500,US,0,US,M
452,2023,SE,FT,Machine Learning Engineer,330000,USD,330000,US,0,US,M
453,2023,SE,FT,Machine Learning Engineer,204000,USD,204000,US,0,US,M
454,2023,EX,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
455,2023,EX,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
456,2023,SE,FT,Business Intelligence Analyst,193600,USD,193600,US,0,US,M
457,2023,SE,FT,Business Intelligence Analyst,130838,USD,130838,US,0,US,M
458,2023,SE,FT,Data Engineer,225500,USD,225500,US,0,US,M
459,2023,SE,FT,Data Engineer,139400,USD,139400,US,0,US,M
460,2023,SE,FT,Data Engineer,143000,USD,143000,US,0,US,M
461,2023,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
462,2023,SE,FT,Machine Learning Engineer,328133,USD,328133,US,0,US,M
463,2023,SE,FT,Machine Learning Engineer,218755,USD,218755,US,0,US,M
464,2023,SE,FT,Data Scientist,250830,USD,250830,US,0,US,M
465,2023,SE,FT,Data Scientist,143370,USD,143370,US,0,US,M
466,2023,SE,FT,Analytics Engineer,260000,USD,260000,US,0,US,M
467,2023,SE,FT,Analytics Engineer,160000,USD,160000,US,0,US,M
468,2023,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M
469,2023,SE,FT,Data Scientist,166500,USD,166500,US,0,US,M
470,2023,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
471,2023,MI,FT,Data Scientist,162000,USD,162000,US,0,US,M
472,2023,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M
473,2023,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
474,2023,SE,FT,Data Analyst,180400,USD,180400,US,0,US,M
475,2023,SE,FT,Data Analyst,138800,USD,138800,US,0,US,M
476,2023,SE,FT,Research Analyst,148350,USD,148350,US,0,US,M
477,2023,SE,FT,Research Analyst,87400,USD,87400,US,0,US,M
478,2023,MI,FT,Data Analyst,87500,USD,87500,US,100,US,M
479,2023,MI,FT,Data Analyst,62500,USD,62500,US,100,US,M
480,2023,SE,FT,Data Science Consultant,157550,USD,157550,US,0,US,M
481,2023,SE,FT,Data Science Consultant,104650,USD,104650,US,0,US,M
482,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M
483,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M
484,2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
485,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
486,2023,SE,FT,Data Engineer,139500,USD,139500,US,100,US,M
487,2023,SE,FT,Data Engineer,118575,USD,118575,US,100,US,M
488,2023,SE,FT,Data Analyst,129150,USD,129150,US,0,US,M
489,2023,SE,FT,Data Analyst,98400,USD,98400,US,0,US,M
490,2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M
491,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
494,2023,SE,FT,Business Intelligence Developer,98010,USD,98010,US,0,US,M
495,2023,SE,FT,Business Intelligence Developer,66825,USD,66825,US,0,US,M
496,2023,SE,FT,Data Manager,145000,USD,145000,US,0,US,M
497,2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M
498,2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M
499,2023,MI,FT,Data Analyst,80000,USD,80000,US,100,US,M
500,2023,MI,FT,Decision Scientist,204500,USD,204500,US,0,US,M
501,2023,MI,FT,Decision Scientist,142200,USD,142200,US,0,US,M
502,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
503,2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
504,2023,SE,FT,Data Science Manager,190000,USD,190000,US,100,US,M
505,2023,SE,FT,Data Science Manager,170000,USD,170000,US,100,US,M
506,2023,SE,FT,Research Engineer,155000,USD,155000,US,0,US,M
507,2023,SE,FT,Research Engineer,130000,USD,130000,US,0,US,M
508,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M
509,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M
510,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
511,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
512,2023,MI,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,S
513,2023,MI,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,S
514,2023,MI,FT,Data Analyst,229000,USD,229000,US,0,US,M
515,2023,MI,FT,Data Analyst,131000,USD,131000,US,0,US,M
518,2023,SE,FT,Data Analyst,192000,USD,192000,US,100,US,M
519,2023,SE,FT,Data Analyst,164000,USD,164000,US,100,US,M
520,2023,SE,FT,Data Engineer,181500,USD,181500,US,0,US,M
521,2023,SE,FT,Data Engineer,112200,USD,112200,US,0,US,M
522,2023,SE,FT,Data Scientist,223800,USD,223800,US,0,US,M
523,2023,SE,FT,Data Scientist,172100,USD,172100,US,0,US,M
524,2023,SE,FT,Applied Scientist,258800,USD,258800,US,0,US,M
525,2023,SE,FT,Applied Scientist,199200,USD,199200,US,0,US,M
526,2023,SE,FT,Research Engineer,185000,USD,185000,US,0,US,M
527,2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M
528,2023,SE,FT,Machine Learning Engineer,193600,USD,193600,US,0,US,M
529,2023,SE,FT,Machine Learning Engineer,119700,USD,119700,US,0,US,M
530,2023,SE,FT,Data Scientist,175750,USD,175750,US,0,US,M
531,2023,SE,FT,Data Scientist,136742,USD,136742,US,0,US,M
532,2023,MI,FT,Research Engineer,257400,USD,257400,US,0,US,M
533,2023,MI,FT,Research Engineer,193500,USD,193500,US,0,US,M
534,2023,SE,FT,Data Scientist,228856,USD,228856,US,100,US,M
535,2023,SE,FT,Data Scientist,144540,USD,144540,US,100,US,M
536,2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M
537,2023,SE,FT,Data Architect,140000,USD,140000,US,100,US,M
538,2023,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
539,2023,SE,FT,Data Scientist,125000,USD,125000,US,100,US,M
540,2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M
541,2023,SE,FT,Data Architect,140000,USD,140000,US,100,US,M
542,2023,SE,FT,Data Engineer,150600,USD,150600,US,100,US,M
543,2023,SE,FT,Data Engineer,120500,USD,120500,US,100,US,M
544,2023,SE,FT,Data Scientist,176000,USD,176000,US,0,US,M
545,2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
546,2023,SE,FT,Analytics Engineer,200000,USD,200000,US,100,US,L
547,2023,MI,FT,Data Strategist,115500,USD,115500,US,0,US,M
548,2023,MI,FT,Data Strategist,73500,USD,73500,US,0,US,M
551,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M
552,2023,SE,FT,Data Scientist,172758,USD,172758,US,100,US,M
555,2023,MI,FT,Data Analyst,110000,USD,110000,US,0,US,M
556,2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
559,2023,SE,FT,Data Engineer,245000,USD,245000,US,100,US,M
560,2023,SE,FT,Data Engineer,194992,USD,194992,US,100,US,M
561,2023,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M
562,2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
563,2023,SE,FT,Machine Learning Engineer,213800,USD,213800,US,0,US,M
564,2023,SE,FT,Machine Learning Engineer,180300,USD,180300,US,0,US,M
565,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
566,2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
567,2023,EX,FT,Director of Data Science,375500,USD,375500,US,100,US,M
568,2023,EX,FT,Director of Data Science,250300,USD,250300,US,100,US,M
569,2023,SE,FT,Machine Learning Engineer,250500,USD,250500,US,0,US,M
570,2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M
571,2023,SE,FT,ML Engineer,262269,USD,262269,US,100,US,M
572,2023,SE,FT,ML Engineer,230797,USD,230797,US,100,US,M
573,2023,MI,FT,Data Engineer,147100,USD,147100,US,0,US,M
574,2023,MI,FT,Data Engineer,90700,USD,90700,US,0,US,M
575,2023,SE,FT,Machine Learning Infrastructure Engineer,185000,USD,185000,US,0,US,M
576,2023,SE,FT,Machine Learning Infrastructure Engineer,145000,USD,145000,US,0,US,M
581,2023,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M
582,2023,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
583,2023,SE,FT,Data Analyst,195000,USD,195000,US,100,US,M
584,2023,SE,FT,Data Analyst,73500,USD,73500,US,100,US,M
585,2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
586,2023,SE,FT,Data Engineer,84800,USD,84800,US,0,US,M
587,2023,SE,FT,Data Infrastructure Engineer,185000,USD,185000,US,0,US,M
588,2023,SE,FT,Data Infrastructure Engineer,145000,USD,145000,US,0,US,M
589,2023,SE,FT,Machine Learning Infrastructure Engineer,158900,USD,158900,US,100,US,M
590,2023,SE,FT,Machine Learning Infrastructure Engineer,132400,USD,132400,US,100,US,M
591,2023,MI,FT,AI Engineer,140000,USD,140000,US,100,US,S
592,2023,MI,FT,Data Manager,130000,USD,130000,US,0,US,M
593,2023,MI,FT,Data Manager,100000,USD,100000,US,0,US,M
594,2023,SE,FT,Machine Learning Scientist,163800,USD,163800,US,0,US,M
595,2023,SE,FT,Machine Learning Scientist,126000,USD,126000,US,0,US,M
596,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M
597,2023,SE,FT,Data Scientist,111967,USD,111967,US,100,US,M
598,2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L
599,2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L
600,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M
601,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M
602,2023,MI,FT,Data Analyst,104000,USD,104000,US,0,US,M
603,2023,MI,FT,Data Analyst,88000,USD,88000,US,0,US,M
604,2023,SE,FT,Data Engineer,216027,USD,216027,US,100,US,M
605,2023,SE,FT,Data Engineer,101028,USD,101028,US,100,US,M
608,2023,SE,FT,Applied Scientist,309400,USD,309400,US,0,US,L
609,2023,SE,FT,Applied Scientist,159100,USD,159100,US,0,US,L
610,2023,SE,FT,Data Analyst,142000,USD,142000,US,0,US,M
611,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
612,2023,SE,FT,Data Engineer,174350,USD,174350,US,100,US,M
613,2023,SE,FT,Data Engineer,126800,USD,126800,US,100,US,M
614,2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M
615,2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
616,2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
617,2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
618,2023,SE,FT,Machine Learning Engineer,262000,USD,262000,US,0,US,M
619,2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,0,US,M
620,2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
621,2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
622,2023,SE,FT,Data Analyst,129000,USD,129000,CA,100,CA,M
623,2023,SE,FT,Data Analyst,95000,USD,95000,CA,100,CA,M
624,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,M
625,2023,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M
629,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,S
630,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,S
631,2023,SE,FT,Machine Learning Engineer,232200,USD,232200,US,0,US,M
632,2023,SE,FT,Machine Learning Engineer,119000,USD,119000,US,0,US,M
633,2023,SE,FT,Data Scientist,268000,USD,268000,US,0,US,M
634,2023,SE,FT,Data Scientist,137500,USD,137500,US,0,US,M
635,2023,SE,FT,Data Analyst,153300,USD,153300,US,100,US,M
636,2023,SE,FT,Data Analyst,104244,USD,104244,US,100,US,M
637,2023,SE,FT,Applied Scientist,216000,USD,216000,US,100,US,M
638,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
639,2023,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M
640,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
641,2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
642,2023,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
643,2023,SE,FT,Data Scientist,226000,USD,226000,US,100,US,M
644,2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
645,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
646,2023,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M
647,2023,SE,FT,Data Science Practitioner,198800,USD,198800,US,0,US,M
648,2023,SE,FT,Data Science Practitioner,122600,USD,122600,US,0,US,M
649,2023,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M
650,2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M
651,2023,SE,FT,Data Scientist,181500,USD,181500,US,0,US,M
652,2023,SE,FT,Data Scientist,127000,USD,127000,US,0,US,M
653,2023,MI,FT,Machine Learning Researcher,210000,USD,210000,US,0,US,S
654,2023,SE,FT,AI Programmer,120000,USD,120000,CA,100,FR,M
655,2023,SE,FT,ML Engineer,385000,USD,385000,US,100,US,M
656,2023,SE,FT,ML Engineer,245000,USD,245000,US,100,US,M
657,2023,MI,FT,AI Engineer,225000,USD,225000,US,0,US,M
658,2023,MI,FT,AI Engineer,175000,USD,175000,US,0,US,M
661,2023,SE,FT,Data Analyst,131650,USD,131650,US,0,US,M
662,2023,SE,FT,Data Analyst,105320,USD,105320,US,0,US,M
663,2023,SE,FT,Research Engineer,210000,USD,210000,US,0,US,M
664,2023,SE,FT,Research Engineer,151800,USD,151800,US,0,US,M
665,2023,SE,FT,Data Scientist,147500,USD,147500,US,100,US,M
666,2023,SE,FT,Data Scientist,112500,USD,112500,US,100,US,M
667,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M
668,2023,SE,FT,Machine Learning Engineer,163200,USD,163200,US,0,US,M
669,2023,SE,FT,Data Analyst,134200,USD,134200,US,0,US,M
670,2023,SE,FT,Data Analyst,103200,USD,103200,US,0,US,M
671,2023,SE,FT,Data Analyst,65000,USD,65000,US,100,US,M
672,2023,SE,FT,Data Analyst,55000,USD,55000,US,100,US,M
673,2023,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M
674,2023,SE,FT,Data Scientist,176000,USD,176000,US,0,US,M
675,2023,SE,FT,Machine Learning Infrastructure Engineer,165400,USD,165400,US,0,US,M
676,2023,SE,FT,Machine Learning Infrastructure Engineer,127300,USD,127300,US,0,US,M
677,2023,SE,FT,Data Analyst,180400,USD,180400,US,0,US,M
678,2023,SE,FT,Data Analyst,138800,USD,138800,US,0,US,M
682,2023,MI,FT,Data Science Lead,185900,USD,185900,US,0,US,M
683,2023,MI,FT,Data Science Lead,129300,USD,129300,US,0,US,M
684,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M
685,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M
686,2023,MI,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
687,2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M
688,2023,MI,FT,Data Scientist,126900,USD,126900,US,0,US,M
689,2023,MI,FT,Data Scientist,77900,USD,77900,US,0,US,M
690,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M
691,2023,SE,FT,Data Analyst,75000,USD,75000,US,0,US,M
694,2023,SE,FT,Machine Learning Engineer,330000,USD,330000,US,0,US,M
695,2023,SE,FT,Machine Learning Engineer,204000,USD,204000,US,0,US,M
696,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
697,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
700,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M
701,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M
702,2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
703,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
704,2023,SE,FT,Data Engineer,225500,USD,225500,US,0,US,M
705,2023,SE,FT,Data Engineer,139400,USD,139400,US,0,US,M
706,2023,EN,FT,Data Scientist,150000,USD,150000,US,0,US,M
707,2023,EN,FT,Data Scientist,140000,USD,140000,US,0,US,M
708,2023,SE,FT,Data Scientist,226000,USD,226000,US,100,US,M
709,2023,SE,FT,Data Scientist,162000,USD,162000,US,100,US,M
710,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
711,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
712,2023,SE,FT,Data Modeler,195000,USD,195000,US,0,US,M
713,2023,SE,FT,Data Modeler,160000,USD,160000,US,0,US,M
714,2023,SE,FT,Data Operations Analyst,154000,USD,154000,US,0,US,M
715,2023,SE,FT,Data Operations Analyst,82000,USD,82000,US,0,US,M
716,2023,SE,FT,Data Science Manager,160000,USD,160000,US,100,US,M
717,2023,SE,FT,Data Science Manager,145000,USD,145000,US,100,US,M
718,2023,SE,FT,AI Engineer,239400,USD,239400,US,0,US,M
719,2023,SE,FT,AI Engineer,136800,USD,136800,US,0,US,M
720,2023,EX,FT,Head of Data,329500,USD,329500,US,100,US,M
721,2023,EX,FT,Head of Data,269600,USD,269600,US,100,US,M
722,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
723,2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
724,2023,SE,FT,Decision Scientist,204500,USD,204500,US,0,US,M
725,2023,SE,FT,Decision Scientist,142200,USD,142200,US,0,US,M
726,2023,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M
727,2023,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
728,2023,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M
729,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
730,2023,SE,FT,Data Engineer,169000,USD,169000,US,0,US,M
731,2023,SE,FT,Data Engineer,91000,USD,91000,US,0,US,M
732,2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M
733,2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M
734,2023,SE,FT,Data Manager,145000,USD,145000,US,0,US,M
735,2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M
736,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
737,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
738,2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M
739,2023,SE,FT,Research Scientist,136000,USD,136000,US,0,US,M
740,2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M
741,2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M
742,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
743,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
744,2023,SE,FT,Machine Learning Engineer,195000,USD,195000,US,100,US,M
745,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,100,US,M
746,2023,MI,FT,Data Engineer,185900,USD,185900,US,0,US,M
747,2023,MI,FT,Data Engineer,129300,USD,129300,US,0,US,M
748,2023,SE,FT,Machine Learning Engineer,194100,USD,194100,US,0,US,M
749,2023,SE,FT,Machine Learning Engineer,152300,USD,152300,US,0,US,M
750,2023,SE,FT,Data Architect,190000,USD,190000,US,0,US,M
751,2023,SE,FT,Data Architect,120000,USD,120000,US,0,US,M
752,2023,SE,FT,Research Engineer,240000,USD,240000,US,100,US,M
753,2023,SE,FT,Research Engineer,157250,USD,157250,US,100,US,M
754,2023,SE,FT,Data Engineer,212000,USD,212000,US,100,US,M
755,2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
756,2023,SE,FT,Data Engineer,194400,USD,194400,US,100,US,M
757,2023,SE,FT,Data Engineer,132192,USD,132192,US,100,US,M
758,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
759,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
760,2023,SE,FT,Analytics Engineer,174000,USD,174000,US,100,US,M
761,2023,SE,FT,Analytics Engineer,134000,USD,134000,US,100,US,M
763,2023,MI,FT,Data Engineer,152000,USD,152000,US,100,US,M
764,2023,SE,FT,Data Developer,144700,USD,144700,US,0,US,M
765,2023,SE,FT,Data Developer,85500,USD,85500,US,0,US,M
766,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M
767,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M
770,2023,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M
771,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
772,2023,MI,FT,Data Analyst,67500,USD,67500,US,0,US,M
773,2023,MI,FT,Data Analyst,46500,USD,46500,US,0,US,M
774,2023,EX,FT,Data Engineer,265800,USD,265800,US,100,US,M
775,2023,EX,FT,Data Engineer,177200,USD,177200,US,100,US,M
776,2023,SE,FT,Data Scientist,222000,USD,222000,US,0,US,M
777,2023,SE,FT,Data Scientist,115920,USD,115920,US,0,US,M
778,2023,SE,FT,Machine Learning Engineer,250000,USD,250000,US,100,US,M
779,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,100,US,M
781,2023,SE,FT,Data Engineer,284310,USD,284310,US,0,US,M
782,2023,SE,FT,Data Engineer,153090,USD,153090,US,0,US,M
783,2023,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M
784,2023,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M
785,2023,SE,FT,Research Scientist,204500,USD,204500,US,0,US,M
786,2023,SE,FT,Research Scientist,142200,USD,142200,US,0,US,M
787,2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
788,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
789,2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
790,2023,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M
791,2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M
792,2023,MI,FT,Data Analyst,80000,USD,80000,US,100,US,M
